Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0034644~cellular response to UV	3	1.8867924528301887	0.06436946711405186	CASP9, BAX, CREBBP	159	44	16792	7.200686106346484	1.0	0.468597989553624	68.1545901521926
GOTERM_BP_DIRECT	GO:0007409~axonogenesis	4	2.515723270440252	0.06514596197732941	APP, LUM, NEFH, PAK1	159	98	16792	4.310614811962521	1.0	0.47117961654537577	68.60607989520551
GOTERM_BP_DIRECT	GO:0000186~activation of MAPKK activity	3	1.8867924528301887	0.06958352764879178	PSEN1, GADD45B, F2R	159	46	16792	6.8876127973748975	1.0	0.49282747377052294	71.07277045552318
GOTERM_BP_DIRECT	GO:0016337~single organismal cell-cell adhesion	4	2.515723270440252	0.06997139468594074	CD44, PSEN1, CD2, CTNNB1	159	101	16792	4.182576748240862	1.0	0.49319966785953007	71.27946554391973
GOTERM_BP_DIRECT	GO:0032760~positive regulation of tumor necrosis factor production	3	1.8867924528301887	0.07224097729566638	CLU, CD2, CD14	159	47	16792	6.741067844239261	1.0	0.5030482976208839	72.4613185063544
GOTERM_BP_DIRECT	GO:0071230~cellular response to amino acid stimulus	3	1.8867924528301887	0.07224097729566638	TNF, BCL2L1, MMP2	159	47	16792	6.741067844239261	1.0	0.5030482976208839	72.4613185063544
GOTERM_BP_DIRECT	GO:0032956~regulation of actin cytoskeleton organization	3	1.8867924528301887	0.07224097729566638	ROCK1, PDGFRB, TGFB2	159	47	16792	6.741067844239261	1.0	0.5030482976208839	72.4613185063544
GOTERM_BP_DIRECT	GO:1904706~negative regulation of vascular smooth muscle cell proliferation	2	1.257861635220126	0.07285578695441328	CDKN1B, HMOX1	159	8	16792	26.402515723270444	1.0	0.5044952989413137	72.77349688201889
GOTERM_BP_DIRECT	GO:0001955~blood vessel maturation	2	1.257861635220126	0.07285578695441328	MMP2, DDIT3	159	8	16792	26.402515723270444	1.0	0.5044952989413137	72.77349688201889
GOTERM_BP_DIRECT	GO:1903896~positive regulation of IRE1-mediated unfolded protein response	2	1.257861635220126	0.07285578695441328	BAX, BCL2L11	159	8	16792	26.402515723270444	1.0	0.5044952989413137	72.77349688201889
GOTERM_BP_DIRECT	GO:0060546~negative regulation of necroptotic process	2	1.257861635220126	0.07285578695441328	CAV1, BIRC3	159	8	16792	26.402515723270444	1.0	0.5044952989413137	72.77349688201889
GOTERM_BP_DIRECT	GO:0043068~positive regulation of programmed cell death	2	1.257861635220126	0.07285578695441328	CDKN1A, TNF	159	8	16792	26.402515723270444	1.0	0.5044952989413137	72.77349688201889
GOTERM_BP_DIRECT	GO:0010269~response to selenium ion	2	1.257861635220126	0.07285578695441328	GPX1, SOD2	159	8	16792	26.402515723270444	1.0	0.5044952989413137	72.77349688201889
GOTERM_BP_DIRECT	GO:0032471~negative regulation of endoplasmic reticulum calcium ion concentration	2	1.257861635220126	0.07285578695441328	BAX, BCAP31	159	8	16792	26.402515723270444	1.0	0.5044952989413137	72.77349688201889
GOTERM_BP_DIRECT	GO:0045410~positive regulation of interleukin-6 biosynthetic process	2	1.257861635220126	0.07285578695441328	EREG, IL1B	159	8	16792	26.402515723270444	1.0	0.5044952989413137	72.77349688201889
GOTERM_BP_DIRECT	GO:0071550~death-inducing signaling complex assembly	2	1.257861635220126	0.07285578695441328	TNF, CASP8	159	8	16792	26.402515723270444	1.0	0.5044952989413137	72.77349688201889
GOTERM_BP_DIRECT	GO:0042129~regulation of T cell proliferation	2	1.257861635220126	0.07285578695441328	LGALS3, CTNNB1	159	8	16792	26.402515723270444	1.0	0.5044952989413137	72.77349688201889
GOTERM_BP_DIRECT	GO:0045416~positive regulation of interleukin-8 biosynthetic process	2	1.257861635220126	0.07285578695441328	BCL10, TNF	159	8	16792	26.402515723270444	1.0	0.5044952989413137	72.77349688201889
GOTERM_BP_DIRECT	GO:0042987~amyloid precursor protein catabolic process	2	1.257861635220126	0.07285578695441328	PSEN1, PSEN2	159	8	16792	26.402515723270444	1.0	0.5044952989413137	72.77349688201889
GOTERM_BP_DIRECT	GO:0010888~negative regulation of lipid storage	2	1.257861635220126	0.07285578695441328	IL6, TNF	159	8	16792	26.402515723270444	1.0	0.5044952989413137	72.77349688201889
GOTERM_BP_DIRECT	GO:1903071~positive regulation of ER-associated ubiquitin-dependent protein catabolic process	2	1.257861635220126	0.07285578695441328	CAV1, BCAP31	159	8	16792	26.402515723270444	1.0	0.5044952989413137	72.77349688201889
GOTERM_BP_DIRECT	GO:0071316~cellular response to nicotine	2	1.257861635220126	0.07285578695441328	TNF, RELA	159	8	16792	26.402515723270444	1.0	0.5044952989413137	72.77349688201889
GOTERM_BP_DIRECT	GO:0030850~prostate gland development	2	1.257861635220126	0.07285578695441328	ANXA1, RARA	159	8	16792	26.402515723270444	1.0	0.5044952989413137	72.77349688201889
GOTERM_BP_DIRECT	GO:0002223~stimulatory C-type lectin receptor signaling pathway	4	2.515723270440252	0.07664884426673396	BCL10, RELA, CREBBP, PAK1	159	105	16792	4.023240491165019	1.0	0.5213667145389553	74.6269752971536
GOTERM_BP_DIRECT	GO:0001764~neuron migration	4	2.515723270440252	0.07664884426673396	PTK2, PSEN1, BAX, CTNNB1	159	105	16792	4.023240491165019	1.0	0.5213667145389553	74.6269752971536
GOTERM_BP_DIRECT	GO:0048015~phosphatidylinositol-mediated signaling	4	2.515723270440252	0.07836073209850816	EREG, ERBB3, ERBB2, PDGFRB	159	106	16792	3.9852853921917646	1.0	0.5278734048451972	75.42396966877718
GOTERM_BP_DIRECT	GO:0055085~transmembrane transport	6	3.7735849056603774	0.08086693319633695	PRF1, RNASEL, TAP1, VDAC2, ANKH, ADD1	159	244	16792	2.5969687596659448	1.0	0.5379170238754787	76.54834656425543
GOTERM_BP_DIRECT	GO:0050665~hydrogen peroxide biosynthetic process	2	1.257861635220126	0.08158366979944329	SOD1, SOD2	159	9	16792	23.468902865129284	1.0	0.539577721874825	76.86088073537991
GOTERM_BP_DIRECT	GO:1990001~inhibition of cysteine-type endopeptidase activity involved in apoptotic process	2	1.257861635220126	0.08158366979944329	XIAP, BIRC3	159	9	16792	23.468902865129284	1.0	0.539577721874825	76.86088073537991
GOTERM_BP_DIRECT	GO:0046620~regulation of organ growth	2	1.257861635220126	0.08158366979944329	SOD1, BCL2L11	159	9	16792	23.468902865129284	1.0	0.539577721874825	76.86088073537991
GOTERM_BP_DIRECT	GO:0009651~response to salt stress	2	1.257861635220126	0.08158366979944329	TNF, BAX	159	9	16792	23.468902865129284	1.0	0.539577721874825	76.86088073537991
GOTERM_BP_DIRECT	GO:0006265~DNA topological change	2	1.257861635220126	0.08158366979944329	HMGB2, TOP2A	159	9	16792	23.468902865129284	1.0	0.539577721874825	76.86088073537991
GOTERM_BP_DIRECT	GO:0007184~SMAD protein import into nucleus	2	1.257861635220126	0.08158366979944329	JUN, TGFB2	159	9	16792	23.468902865129284	1.0	0.539577721874825	76.86088073537991
GOTERM_BP_DIRECT	GO:0043653~mitochondrial fragmentation involved in apoptotic process	2	1.257861635220126	0.08158366979944329	DNM1L, BAX	159	9	16792	23.468902865129284	1.0	0.539577721874825	76.86088073537991
GOTERM_BP_DIRECT	GO:0034333~adherens junction assembly	2	1.257861635220126	0.08158366979944329	SMAD7, CTNNB1	159	9	16792	23.468902865129284	1.0	0.539577721874825	76.86088073537991
GOTERM_BP_DIRECT	GO:0007519~skeletal muscle tissue development	3	1.8867924528301887	0.08318721731402988	CFLAR, CAV1, DCN	159	51	16792	6.2123566407695145	1.0	0.5452265247033419	77.54596210556764
GOTERM_BP_DIRECT	GO:0007067~mitotic nuclear division	6	3.7735849056603774	0.08527842127548617	NEDD9, HGF, CCNA1, CDK2, WEE1, CDC25B	159	248	16792	2.555082166768107	1.0	0.5529257050715104	78.41070967687781
GOTERM_BP_DIRECT	GO:0035556~intracellular signal transduction	8	5.031446540880504	0.08666346155665605	PSEN1, SQSTM1, HMOX1, PSEN2, TGFBR3, HSPB1, PLCB2, GUCY2D	159	403	16792	2.0964776752969083	1.0	0.5573804666191773	78.96607359225185
GOTERM_BP_DIRECT	GO:0038095~Fc-epsilon receptor signaling pathway	5	3.1446540880503147	0.08701450359854558	BCL10, RELA, JUN, PPP3R1, PAK1	159	178	16792	2.9665748003674652	1.0	0.5572929767401303	79.10467919553435
GOTERM_BP_DIRECT	GO:0008347~glial cell migration	2	1.257861635220126	0.0902299058813528	TSPO, TGFB2	159	10	16792	21.122012578616353	1.0	0.5694382662916531	80.33483683207598
GOTERM_BP_DIRECT	GO:0046902~regulation of mitochondrial membrane permeability	2	1.257861635220126	0.0902299058813528	BCL2L1, PMAIP1	159	10	16792	21.122012578616353	1.0	0.5694382662916531	80.33483683207598
GOTERM_BP_DIRECT	GO:0032725~positive regulation of granulocyte macrophage colony-stimulating factor production	2	1.257861635220126	0.0902299058813528	IL18, IL1B	159	10	16792	21.122012578616353	1.0	0.5694382662916531	80.33483683207598
GOTERM_BP_DIRECT	GO:0042416~dopamine biosynthetic process	2	1.257861635220126	0.0902299058813528	TGFB2, GCH1	159	10	16792	21.122012578616353	1.0	0.5694382662916531	80.33483683207598
GOTERM_BP_DIRECT	GO:0051533~positive regulation of NFAT protein import into nucleus	2	1.257861635220126	0.0902299058813528	TNF, PPP3R1	159	10	16792	21.122012578616353	1.0	0.5694382662916531	80.33483683207598
GOTERM_BP_DIRECT	GO:1901030~positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway	2	1.257861635220126	0.0902299058813528	BID, BAX	159	10	16792	21.122012578616353	1.0	0.5694382662916531	80.33483683207598
GOTERM_BP_DIRECT	GO:0043281~regulation of cysteine-type endopeptidase activity involved in apoptotic process	2	1.257861635220126	0.0902299058813528	MGMT, FAS	159	10	16792	21.122012578616353	1.0	0.5694382662916531	80.33483683207598
GOTERM_BP_DIRECT	GO:0032060~bleb assembly	2	1.257861635220126	0.0902299058813528	ROCK1, EMP1	159	10	16792	21.122012578616353	1.0	0.5694382662916531	80.33483683207598
GOTERM_BP_DIRECT	GO:0051901~positive regulation of mitochondrial depolarization	2	1.257861635220126	0.0902299058813528	TSPO, DCN	159	10	16792	21.122012578616353	1.0	0.5694382662916531	80.33483683207598
GOTERM_BP_DIRECT	GO:0050829~defense response to Gram-negative bacterium	3	1.8867924528301887	0.09460092700899374	APP, IL6, HMGB2	159	55	16792	5.760548885077187	1.0	0.5859062899646899	81.89804155541276
GOTERM_BP_DIRECT	GO:0007596~blood coagulation	5	3.1446540880503147	0.09588669730452581	PLAT, IFNB1, F2, IRF1, F2R	159	184	16792	2.8698386655728743	1.0	0.589480240721527	82.33510506186647
GOTERM_BP_DIRECT	GO:0050680~negative regulation of epithelial cell proliferation	3	1.8867924528301887	0.09752155751144768	EREG, TGFBR3, TGFB2	159	56	16792	5.657681940700809	1.0	0.5943814609666427	82.87648696883436
GOTERM_BP_DIRECT	GO:0031571~mitotic G1 DNA damage checkpoint	2	1.257861635220126	0.09879525416236064	CCND1, CDK2	159	11	16792	19.20182961692396	1.0	0.5977845335462109	83.28739864355528
GOTERM_BP_DIRECT	GO:0030857~negative regulation of epithelial cell differentiation	2	1.257861635220126	0.09879525416236064	CAV1, CCND1	159	11	16792	19.20182961692396	1.0	0.5977845335462109	83.28739864355528
GOTERM_BP_DIRECT	GO:0003181~atrioventricular valve morphogenesis	2	1.257861635220126	0.09879525416236064	BMP2, TGFB2	159	11	16792	19.20182961692396	1.0	0.5977845335462109	83.28739864355528
GOTERM_BP_DIRECT	GO:0046325~negative regulation of glucose import	2	1.257861635220126	0.09879525416236064	PEA15, TNF	159	11	16792	19.20182961692396	1.0	0.5977845335462109	83.28739864355528
